tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0195128,movie,Closet Casanova,"Paul, Lisa and Caroline",1,1977,,108,"Adult,Comedy",5.3,30
tt0195145,movie,Please Please Me,Please Please Me,1,1978,,76,Adult,5.0,9
tt0195146,movie,Pleasure Cruise,Pleasure Cruise,1,1974,,,Adult,4.8,11
tt0195147,movie,The Pleasure Shoppe,Hoffmann & Söhne,1,1976,,75,Adult,5.5,56
tt0195155,movie,Porno Poker,Porno Poker,1,1984,,,Adult,5.5,35
tt0195162,movie,Portrait,Portrait,1,1974,,,Adult,7.0,27
tt0195239,movie,Seduction,Seduction,1,1976,,63,Adult,4.8,17
tt0195240,movie,The Seductress,The Seductress,1,1981,,80,Adult,5.7,58
tt0195250,movie,The Seven Seductions,The Seven Seductions,1,1982,,74,"Adult,Fantasy,Romance",6.4,100
tt0195251,movie,Sex Museum,Sex Museum,1,1976,,56,Adult,4.9,13
tt0195276,movie,Small Town Girls,Small Town Girls,1,1979,,82,"Adult,Comedy",6.6,67
tt0195293,movie,Sorority Sweethearts,Sorority Sweethearts,1,1983,,76,Adult,5.2,131
tt0195318,movie,Sulka's Wedding,Sulka's Wedding,1,1983,,75,Adult,5.6,140
tt0195319,movie,Summer of Laura,Summer of Laura,1,1976,,,Adult,5.9,25
tt0195322,movie,Sweet Young Sins,Sweet Young Sins,1,1976,,51,Adult,4.9,35
tt0195329,movie,Tangerine,Tangerine,1,1979,,75,"Adult,Comedy",6.5,79
tt0195332,movie,Teenage Housewife,Teenage Housewife,1,1976,,58,Adult,6.5,15
tt0195342,movie,Three Ripening Cherries,Three Ripening Cherries,1,1979,,81,Adult,5.4,84
tt0195353,movie,Touch Me,Touch Me,1,1971,,76,"Adult,Drama",5.1,64
tt0195373,movie,Uprising at Box Canyon,Uprising at Box Canyon,1,1972,,55,"Adult,Western",4.9,13
tt0195378,movie,The Velvet Edge,The Velvet Edge,1,1981,,76,"Adult,Crime,Drama",5.6,21
tt0195391,movie,Visions of Clair,Visions of Clair,1,1978,,72,"Adult,Drama",5.7,36
tt0195405,movie,Wet Rainbow,Wet Rainbow,1,1974,,76,"Adult,Drama",7.2,72
tt0195427,movie,Veuves en chaleur,Veuves en chaleur,1,1978,,81,Adult,5.8,77
tt0195428,movie,The Younger the Better,The Younger the Better,1,1982,,67,"Adult,Comedy,Drama",5.6,30
tt0195506,movie,11,'11',1,1980,,72,"Adult,Drama",5.3,36
tt0195523,movie,Angie Police Women,Angie Police Women,1,1979,,70,Adult,5.3,21
tt0195528,movie,Apartment Girls,Apartment Girls,1,1973,,55,"Adult,Comedy",4.7,16
tt0195529,movie,April Love,April Love,1,1972,,59,Adult,4.6,12
tt0195536,movie,Aunt Peg Goes Hollywood,Aunt Peg Goes Hollywood,1,1981,,74,"Adult,Comedy",6.8,207
tt0195539,movie,Balling for Dollar$,Balling for Dollar$,1,1980,,53,Adult,5.4,17
tt0195545,movie,Beauty and the Beast,Beauty and the Beast,1,1982,,57,Adult,6.1,21
tt0195559,movie,Les bas de soie noire,Les bas de soie noire,1,1981,,85,"Adult,Comedy",5.9,103
tt0195560,movie,Blazing Zippers,Blazing Zippers,1,1976,,62,"Adult,Comedy",5.3,21
tt0195577,movie,C.B. Mamas,C.B. Mamas,1,1976,,56,Adult,5.2,21
tt0195585,movie,Carnal Highways,Carnal Highways,1,1980,,80,Adult,5.4,39
tt0195596,movie,China Lust,China Lust,1,1976,,64,"Adult,Fantasy",4.4,33
tt0195604,movie,Coming Home Baby,Coming Home Baby,1,1975,,57,Adult,4.0,18
tt0195609,movie,Consenting Adults,Consenting Adults,1,1982,,76,Adult,6.0,169
tt0195615,movie,Cream Rinse,Cream Rinse,1,1976,,58,Adult,5.6,27
tt0195628,movie,Daughters of Emmanuelle,Daughters of Emmanuelle,1,1983,,82,"Adult,Drama,Romance",5.4,166
tt0195636,movie,Deep Roots,Deep Roots,1,1978,,77,Adult,5.5,62
tt0195637,movie,Deep Stroke,Deep Stroke,1,1975,,54,"Adult,Drama",4.2,12
tt0195647,movie,Disco Lady,Disco Lady,1,1978,,76,"Adult,Comedy",5.5,90
tt0195666,movie,Dream Lovers,Dream Lovers,1,1980,,85,"Adult,Fantasy",6.3,14
tt0195693,movie,Exotic French Fantasies,Exotic French Fantasies,1,1974,,76,Adult,8.3,15
tt0195694,movie,Exploring Young Girls,Exploring Young Girls,1,1977,,72,Adult,5.8,46
tt0195707,movie,Fireworks,Fireworks,1,1981,,75,"Adult,Comedy",5.6,45
tt0195749,movie,Girl Service,Girl Service,1,1973,,56,"Adult,Crime,Drama",4.9,13
tt0195751,movie,The Girls of Mr. X,The Girls of Mr. X,1,1978,,95,Adult,4.8,8
tt0195758,movie,Be Nice to Her,Be Nice to Her,1,1971,,60,"Adult,Drama,Sport",4.5,19
tt0195777,movie,Her Last Fling,Her Last Fling,1,1976,,75,"Adult,Drama",5.4,74
tt0195803,movie,Hotline,Hotline,1,1980,,89,Adult,5.6,38
tt0195824,movie,In Sarah's Eyes,In Sarah's Eyes,1,1975,,71,Adult,5.0,24
tt0195867,movie,Las Vegas Lady,Las Vegas Lady,1,1981,,58,"Adult,Drama",5.2,10
tt0195875,movie,Lesbian Orgy,Lesbian Orgy,1,1980,,79,Adult,8.2,6
tt0195877,movie,Let's Talk Sex,Let's Talk Sex,1,1983,,83,"Adult,Fantasy",6.0,77
tt0195887,movie,Love Dreams,Love Dreams,1,1981,,74,"Adult,Comedy",5.6,107
tt0195890,movie,The Love Witch,The Love Witch,1,1973,,68,"Adult,Comedy",3.1,33
tt0195899,movie,Make Mine Milk,Make Mine Milk,1,1975,,60,Adult,3.7,14
tt0195906,movie,The Master and Ms. Johnson,The Master and Ms. Johnson,1,1981,,83,Adult,4.8,15
tt0195915,movie,The Milkmaid,The Milkmaid,1,1975,,57,Adult,5.6,19
tt0195932,movie,My Erotic Fantasies,My Erotic Fantasies,1,1976,,71,Adult,3.7,13
tt0195965,movie,One Way at a Time,One Way at a Time,1,1981,,75,"Adult,Comedy",6.0,32
tt0195975,movie,Paper Dolls,Paper Dolls,1,1984,,58,Adult,4.6,14
tt0195996,movie,Plato's Retreat West,Plato's Retreat West,1,1983,,60,Adult,4.8,29
tt0195999,movie,Pleasures of a Woman,Pleasures of a Woman,1,1982,,72,Adult,5.6,11
tt0196003,movie,Le porno investigatrici,Le porno investigatrici,1,1981,,77,Adult,5.5,11
tt0196052,movie,Revelations,Revelations,1,1976,,55,Adult,4.2,12
tt0196053,movie,Rhinestone Cowgirls,Rhinestone Cowgirls,1,1981,,68,Adult,5.4,30
tt0196056,movie,Robins Nest,Robins Nest,1,1980,,80,"Adult,Comedy",5.2,58
tt0196067,movie,Sally's Palace of Delight,Sally's Palace of Delight,1,1976,,58,"Adult,Comedy",4.5,14
tt0196071,movie,San Fernando Valley Girls,San Fernando Valley Girls,1,1983,,80,"Adult,Comedy",5.7,54
tt0196086,movie,Sensual Fire,Sensual Fire,1,1979,,90,"Adult,Comedy,Drama",5.6,63
tt0196089,movie,Sesso acerbo,Sesso acerbo,1,1981,,79,"Adult,Drama",5.1,25
tt0196092,movie,Sheer Panties,Sheer Panties,1,1979,,66,Adult,5.0,35
tt0196094,movie,Shoppe of Temptations,Shoppe of Temptations,1,1979,,76,Adult,5.8,41
tt0196102,movie,Skin Gang,Skin Gang,1,1999,,67,"Adult,Comedy,Drama",5.2,431
tt0196119,movie,Stimulators,Stimulators,1,1983,,70,Adult,5.3,107
tt0196128,movie,Supercharger,Supercharger,1,1971,,59,Adult,5.0,18
tt0196141,movie,A Taste of Sugar,A Taste of Sugar,1,1978,,80,"Adult,Comedy",5.8,42
tt0196146,movie,Teenangel,Teenangel,1,1976,,59,Adult,4.2,23
tt0196147,movie,Teenage Step-mother,Teenage Step-mother,1,1974,,83,Adult,6.3,44
tt0196173,movie,Trouble Down Below,Trouble Down Below,1,1981,,52,Adult,4.5,16
tt0196199,movie,Weekend Cowgirls,Weekend Cowgirls,1,1982,,61,"Adult,Comedy",4.0,29
tt0196204,movie,What's Behind the Groupies?,What's Behind the Groupies?,1,1975,,60,Adult,4.1,12
tt0196326,movie,Alexandra,Alexandra,1,1983,,99,"Adult,Drama",7.0,79
tt0196344,movie,Around the World with John 'the Wadd' Holmes,Around the World with John 'The Wadd' Holmes,1,1975,,79,"Adult,Comedy",4.8,41
tt0196345,movie,The Arrangement,Chaudes adolescentes,1,1981,,85,"Adult,Mystery",6.5,112
tt0196374,movie,Between Lovers,Between Lovers,1,1983,,85,Adult,6.6,53
tt0196380,movie,The Big Con,The Big Con,1,1975,,80,"Adult,Comedy",6.3,34
tt0196449,movie,The Trials of Chickie Tetrazzini,The Trials of Chickie Tetrazzini,1,1972,,60,"Adult,Comedy",5.1,38
tt0196450,movie,China and Silk,China and Silk,1,1984,,88,Adult,5.7,198
tt0196451,movie,China Sisters,China Sisters,1,1979,,78,Adult,6.0,61
tt0196452,movie,Christine's Secret,Christine's Secret,1,1986,,89,"Adult,Romance",6.5,29
tt0196453,movie,Christy,Christy,1,1975,,60,Adult,5.0,24
tt0196462,movie,Come Fly with Us,Come Fly with Us,1,1974,,90,"Adult,Comedy",5.8,21
tt0196463,movie,Coming Together,Coming Together,1,1984,,73,Adult,6.0,33
tt0196472,movie,Corporate Assets,Corporate Assets,1,1985,,98,"Adult,Drama",5.6,194
tt0196514,movie,Dreams of Misty,Dreams of Misty,1,1984,,81,Adult,5.6,16
tt0196522,movie,Eat at the Blue Fox,Eat at the Blue Fox,1,1983,,77,"Adult,Comedy",5.5,167
tt0196538,movie,The Erotic Adventures of Lolita,The Erotic Adventures of Lolita,1,1982,,80,"Adult,Comedy,Drama",5.4,249
tt0196543,movie,Games for an Unfaithful Wife,Blue Ecstasy,1,1976,,90,Adult,5.4,68
tt0196548,movie,A Fantasy Fulfilled,A Fantasy Fulfilled,1,1975,,59,Adult,4.3,8
tt0196559,movie,Finishing School,Finishing School,1,1976,,61,Adult,5.1,32
tt0196563,movie,Flash,Flash,1,1981,,78,"Action,Adult,Crime",6.1,29
tt0196605,movie,Heavenly Nurse,Heavenly Nurse,1,1982,,,Adult,5.3,10
tt0196625,movie,How Do You Like It?,How Do You Like It?,1,1985,,85,Adult,5.6,110
tt0196637,movie,Interview with a Milkman,Interview with a Milkman,1,1996,,85,"Adult,Comedy",7.8,50
tt0196639,movie,Forced Entry 2,The Intrusion,1,1975,,67,"Adult,Crime,Horror",5.2,96
tt0196684,movie,Lady on the Couch,Lady on the Couch,1,1974,,,Adult,5.8,15
tt0196695,movie,Letters of Love,Letters of Love,1,1985,,79,"Adult,Comedy",5.9,152
tt0196705,movie,Little Showoffs,Little Showoffs,1,1984,,79,"Adult,Comedy",5.8,43
tt0196716,movie,The Love Bus,The Love Bus,1,1974,,75,"Adult,Comedy",5.6,23
tt0196739,movie,Marianne Bouquet,Les désaxées,1,1972,,90,"Adult,Drama",5.4,116
tt0196741,movie,Mascara,Mascara,1,1983,,75,"Adult,Drama",5.8,262
tt0196753,movie,Midnight Hustle,Midnight Hustle,1,1977,,61,Adult,4.8,29
tt0196766,movie,Morning After...,Morning After...,1,1972,,76,"Adult,Crime,Drama",4.2,24
tt0196779,movie,Nackt und keß am Königssee,Nackt und keß am Königssee,1,1977,,90,"Adult,Comedy",4.1,60
tt0196782,movie,Nasty Lady,Nasty Lady,1,1984,,78,Adult,4.8,30
tt0196787,movie,Never Enough,Fantasmes très spéciaux,1,1982,,80,Adult,5.4,34
tt0196790,movie,Night Magic,Night Magic,1,1984,,85,Adult,6.2,129
tt0196791,movie,Night Prowlers,Night Prowlers,1,1986,,83,Adult,5.1,11
tt0196796,movie,Nostalgia Blue,Nostalgia Blue,1,1976,,70,"Adult,Comedy",5.8,13
tt0196843,movie,Personal Services,Personal Services,1,1976,,58,"Adult,Comedy",7.0,32
tt0196846,movie,Pet of the Month: Mariwin Roberts,Pet of the Month: Mariwin Roberts,1,1978,,69,"Adult,Romance",4.2,29
tt0196850,movie,Physical Attraction,Physical Attraction,1,1984,,86,"Adult,Drama",4.8,34
tt0196869,movie,Prey of a Call Girl,Prey of a Call Girl,1,1977,,58,Adult,6.3,12
tt0196875,movie,Public Affairs,Public Affairs,1,1983,,85,"Adult,Drama",5.5,154
tt0196897,movie,Reel People,Reel People,1,1984,,82,"Adult,Documentary",5.6,53
tt0196898,movie,"More Reel People, Part 2","More Reel People, Part 2",1,1985,,84,Adult,5.2,47
tt0196904,movie,"The Adventures of Rick Quick, Private Dick","The Adventures of Rick Quick, Private Dick",1,1986,,94,Adult,6.2,16
tt0196935,movie,The Senator's Daughter,The Senator's Daughter,1,1978,,72,Adult,5.2,64
tt0196938,movie,Sex Play,Sex Play,1,1985,,86,Adult,5.6,66
tt0196946,movie,"Shauna Grant, Superstar","Shauna Grant, Superstar",1,1984,,60,Adult,6.0,13
tt0196947,movie,She's a Boy Toy,She's a Boy Toy,1,1987,,,Adult,6.7,15
tt0196950,movie,Shocking!,Shocking!,1,1976,,74,Adult,5.5,74
tt0196957,movie,Smoker,Smoker,1,1983,,84,"Adult,Comedy",6.1,195
tt0196969,movie,Springtime in the Rockies,Springtime in the Rockies,1,1984,,78,Adult,6.3,26
tt0196976,movie,Stretta e bagnata,Stretta e bagnata,1,1982,,80,Adult,5.5,17
tt0196982,movie,Succulent,Succulent,1,1983,,82,Adult,5.1,33
tt0196985,movie,Sulka's Daughter,Sulka's Daughter,1,1984,,86,"Adult,Comedy",5.4,30
tt0196988,movie,Sweet Cheeks,Sweet Cheeks,1,1980,,65,Adult,5.1,40
tt0196989,movie,'Sweet Punkin' I Love You....,'Sweet Punkin' I Love You....,1,1976,,80,"Adult,Comedy",5.4,115
tt0196993,movie,Sweetheart,Sweetheart,1,1977,,68,"Adult,Crime",5.4,38
tt0196994,movie,Sylvia,Sylvia,1,1977,,92,Adult,5.6,101
tt0197002,movie,Talk Dirty to Me One More Time,Talk Dirty to Me One More Time,1,1985,,74,"Adult,Drama,Romance",6.4,20
tt0197009,movie,Teenage Cowgirls,Teenage Cowgirls,1,1973,,60,"Adult,Western",5.3,37
tt0197010,movie,Teenage Sex Kitten,Teenage Sex Kitten,1,1975,,,Adult,5.5,27
tt0197046,movie,Tomatoes,Tomatoes,1,1970,,69,"Adult,Comedy",5.6,49
tt0197059,movie,Trinity Brown,Trinity Brown,1,1984,,91,"Adult,Crime,Drama",6.5,79
tt0197064,movie,Turn on with Kelly Nichols,Turn on with Kelly Nichols,1,1984,,78,Adult,4.2,24
tt0197077,movie,Up in Flames,Up in Flames,1,1978,,60,"Adult,Comedy",3.5,32
tt0197078,movie,Urban Heat,Urban Heat,1,1984,,77,"Adult,Romance",5.9,35
tt0197082,movie,"Valentina, Girl in Heat","Valentina, ragazza in calore",1,1981,,79,Adult,5.3,39
tt0197087,movie,Virgin and the Lover,Virgin and the Lover,1,1973,,91,"Adult,Drama,Fantasy",5.4,89
tt0197088,movie,Voglia di sesso,Voglia di sesso,1,1981,,80,Adult,4.5,21
tt0197100,movie,White Fire,White Fire,1,1976,,80,"Adult,Drama",5.7,30
tt0197109,movie,The Young Starlets,The Young Starlets,1,1972,,77,Adult,6.0,16
tt0197222,movie,All Night Long,All Night Long,1,1976,,83,"Adult,Comedy",5.7,72
tt0197223,movie,All the Senator's Girls,All the Senator's Girls,1,1977,,61,"Adult,Comedy",4.7,22
tt0197228,movie,Amber Aroused,Amber Aroused,1,1987,,79,"Adult,Sci-Fi",5.8,189
tt0197258,movie,Aurora's Secret Diary,Aurora's Secret Diary,1,1985,,87,Adult,6.7,99
tt0197261,movie,The Awakening of Emily,The Awakening of Emily,1,1976,,62,Adult,6.6,11
tt0197271,movie,Baroness Nica,Baroness Nica,1,1977,,58,Adult,4.9,8
tt0197275,movie,Beach House,Beach House,1,1980,,70,Adult,5.0,17
tt0197290,movie,Beverly Hills Exposed,Beverly Hills Exposed,1,1985,,92,"Adult,Comedy,Drama",6.0,48
tt0197293,movie,Beyond the Valley of the Ultra Milkmaids,Beyond the Valley of the Ultra Milkmaids,1,1984,,71,Adult,5.8,15
tt0197297,movie,Black Girls in Heat,Black Girls in Heat,1,1985,,,Adult,5.7,8
tt0197308,movie,Bodacious Ta' Ta's,Bodacious Ta' Ta's,1,1983,,74,Adult,5.8,197
tt0197320,movie,Hot Times at Copenhagen High,"Schulmädchen, die's wissen wollen",1,1983,,88,"Adult,Comedy",5.6,37
tt0197330,movie,Coed Teasers,Coed Teasers,1,1983,,79,Adult,6.5,182
tt0197342,movie,Carnal Fantasies,Carnal Fantasies,1,1984,,70,"Adult,Romance",5.7,8
tt0197343,movie,Carnal Olympics,Carnal Olympics,1,1983,,83,"Adult,Comedy",4.9,53
tt0197347,movie,Cathouse Fever,Cathouse Fever,1,1984,,78,Adult,4.2,46
tt0197353,movie,The Challenge of Desire,The Challenge of Desire,1,1982,,,"Adult,Drama",5.6,16
tt0197355,movie,Cherry Truckers,Cherry Truckers,1,1976,,71,"Adult,Comedy",5.2,28
tt0197368,movie,"Coffee, Tea or Me","Coffee, Tea or Me",1,1983,,81,Adult,5.8,96
tt0197388,movie,Curiosity Excited the Kat,Curiosity Excited the Kat,1,1983,,60,Adult,6.7,12
tt0197407,movie,Diamond Collection 1,Diamond Collection 1,1,1980,,225,Adult,5.8,9
tt0197412,movie,Domination Blue,Domination Blue,1,1976,,65,"Adult,Crime",5.1,42
tt0197443,movie,Everything Goes,Tout est permis,1,1977,,90,"Adult,Drama",5.2,35
tt0197444,movie,Sex Maniac,Sex Maniac,1,1975,,54,Adult,4.9,12
tt0197445,movie,The Experiment,The Experiment,1,1983,,,Adult,8.5,11
tt0197454,movie,Fantasex Island,Fantasex Island,1,1983,,90,Adult,5.4,37
tt0197457,movie,Feels Like Silk,Feels Like Silk,1,1983,,94,Adult,5.3,43
tt0197472,movie,Flash Pants,Flash Pants,1,1983,,81,Adult,5.9,30
tt0197473,movie,Flesh Pond,Flesh Pond,1,1983,,78,Adult,3.7,47
tt0197488,movie,French Postcard Girls,French Postcard Girls,1,1977,,60,Adult,5.0,14
tt0197489,movie,French Shampoo (Homage to W. B.),French Shampoo (Homage to W. B.),1,1975,,80,"Adult,Comedy",5.8,51
tt0197490,movie,French Wives,French Wives,1,1979,,58,Adult,5.1,17
tt0197492,movie,Frisky Business,Frisky Business,1,1984,,83,Adult,5.9,58
tt0197518,movie,Give It to Me,Give It to Me,1,1984,,,Adult,5.4,11
tt0197524,movie,The Goodbye Girls,The Goodbye Girls,1,1979,,,Adult,6.2,141
tt0197525,movie,Goodbye My Love,Goodbye My Love,1,1980,,54,Adult,5.4,15
tt0197539,movie,Hard Action,Hard Action,1,1971,,60,"Adult,Crime",4.6,10
tt0197548,movie,Hidden Beauties,Hidden Beauties,1,1999,,77,Fantasy,4.1,281
tt0197553,movie,Homecoming,Homecoming,1,1981,,56,"Adult,Comedy",5.1,19
tt0197556,movie,Hong Kong Hookers,Hong Kong Hookers,1,1984,,56,Adult,2.5,10
tt0197561,movie,Hot Lips,Hot Lips,1,1984,,88,"Adult,Comedy",6.9,21
tt0197563,movie,Hot Sisters,Hot Sisters,1,1975,,82,Adult,3.9,19
tt0197565,movie,House of Pleasure,House of Pleasure,1,1984,,78,Adult,4.4,22
tt0197582,movie,Indiana Joan in the Black Hole of Mammoo,Indiana Joan in the Black Hole of Mammoo,1,1984,,,Adult,6.5,14
tt0197588,movie,Interlude of Lust,Interlude of Lust,1,1981,,84,"Adult,Crime,Drama",4.0,19
tt0197605,movie,Kathy's Graduation Present,Kathy's Graduation Present,1,1975,,57,"Adult,Comedy",5.7,27
tt0197616,movie,Las Vegas Girls,Las Vegas Girls,1,1983,,81,Adult,4.0,31
tt0197621,movie,Last of the Wild,Last of the Wild,1,1975,,58,Adult,6.4,55
tt0197632,movie,Faites-moi jouir,Faites-moi jouir,1,1977,,80,Adult,4.2,13
tt0197638,movie,L'essayeuse,L'essayeuse,1,1976,,90,Adult,5.5,43
tt0197642,movie,"Love, in Strange Places","Love, in Strange Places",1,1976,,80,"Adult,Comedy",6.2,32
tt0197643,movie,Cold Feet,Cold Feet,1,1973,,76,Adult,4.2,7
tt0197647,movie,Lust in Space,Lust in Space,1,1985,,83,"Adult,Comedy",5.6,164
tt0197649,movie,Lusty Ladies,Lusty Ladies,1,1975,,57,Adult,5.3,16
tt0197658,movie,Making It Big,Making It Big,1,1984,,80,Adult,6.2,17
tt0197671,movie,The Mating Season,The Mating Season,1,1984,,,Adult,5.3,9
tt0197698,movie,Mortgage of Sin,Mortgage of Sin,1,1976,,51,Adult,5.3,18
tt0197702,movie,Mounds of Pleasure,Mounds of Pleasure,1,1989,,,Adult,6.7,94
tt0197706,movie,Mrs. Smith's Erotic Holiday,Mrs. Smith's Erotic Holiday,1,1982,,65,Adult,4.8,14
tt0197714,movie,My Master My Love,My Master My Love,1,1975,,62,"Adult,Drama",4.8,35
tt0197720,movie,Le pensionnat des petites salopes,Le pensionnat des petites salopes,1,1982,,66,"Adult,Comedy",5.8,25
tt0197728,movie,The Night of the Spanish Fly,The Night of the Spanish Fly,1,1976,,73,Adult,5.1,40
tt0197743,movie,Open Nightly,Petites filles au bordel,1,1980,,85,Adult,6.5,95
tt0197754,movie,Passage to Ecstasy,Passage to Ecstasy,1,1985,,78,Adult,5.4,116
tt0197767,movie,Piggy's,Piggy's,1,1983,,80,Adult,5.8,38
tt0197769,movie,Pleasure Channel,Pleasure Channel,1,1984,,75,Adult,6.0,10
tt0197783,movie,Private Moments,Private Moments,1,1983,,81,"Adult,Comedy",6.0,142
tt0197793,movie,I racconti sensuali di Cicciolina,I racconti sensuali di Cicciolina,1,1986,,,Adult,6.0,27
tt0197821,movie,Revenge of the Motorcycle Mama,Revenge of the Motorcycle Mama,1,1972,,55,"Adult,Crime,Talk-Show",5.8,12
tt0197825,movie,Sex Mood Ring,Sex Mood Ring,1,1979,,54,Adult,5.1,12
tt0197827,movie,The Rites of Uranus,The Rites of Uranus,1,1977,,56,"Adult,Comedy,Horror",5.1,100
tt0197853,movie,Scandal in the Mansion,Scandal in the Mansion,1,1985,,81,Adult,6.7,29
tt0197866,movie,Sex Games,Sex Games,1,1983,,84,Adult,6.2,177
tt0197867,movie,Sex Star,Sex Star,1,1983,,75,Adult,5.3,28
tt0197869,movie,Sex on the Set,Sex on the Set,1,1984,,70,Adult,6.0,139
tt0197877,movie,Show Your Love,Show Your Love,1,1983,,86,Adult,6.3,18
tt0197884,movie,Sin of Lust,Sin of Lust,1,1976,,61,"Adult,Comedy",4.0,26
tt0197885,movie,Sinderotica,Sinderotica,1,1985,,82,"Adult,Comedy",4.5,20
tt0197897,movie,Slit Skirts,Slit Skirts,1,1983,,77,Adult,5.8,151
tt0197919,movie,Stranger in Town,Stranger in Town,1,1978,,56,"Adult,Crime",4.5,16
tt0197926,movie,Supergirls Do General Hospital,Supergirls Do General Hospital,1,1984,,77,Adult,6.2,134
tt0197927,movie,Supergirls Do the Navy,Supergirls Do the Navy,1,1984,,80,"Adult,Comedy",5.3,34
tt0197932,movie,Sweet Captive,Sweet Captive,1,1980,,69,Adult,5.9,55
tt0197934,movie,Sweet Julie,Sweet Julie,1,1979,,53,Adult,4.5,11
tt0197944,movie,Teddy Bare,Teddy Bare,1,1978,,83,Adult,4.6,11
tt0197945,movie,Teenage Nurses,Teenage Nurses,1,1974,,72,"Adult,Comedy",5.2,19
tt0197977,movie,True Crimes of Passion,True Crimes of Passion,1,1983,,73,"Adult,Mystery",6.4,12
tt0197993,movie,Up in the Air,Up in the Air,1,1984,,79,Adult,4.4,14
tt0198003,movie,Rape Victims,Rape Victims,1,1975,,56,"Adult,Drama",5.1,65
tt0198005,movie,Victoria and Company,Victoria and Company,1,1992,,,Adult,8.0,96
tt0198023,movie,Wild River Girls,Wild River Girls,1,1977,,61,"Adult,Comedy",4.9,11
tt0198032,movie,Yellow Fever,Yellow Fever,1,1984,,,Adult,5.2,13
tt0198826,movie,Die neuen Abenteuer des Sanitätsgefreiten Neumann,Die neuen Abenteuer des Sanitätsgefreiten Neumann,1,1978,,65,"Adult,Comedy",5.1,32
tt0198987,movie,Rubdown,Rubdown,1,1985,,,Adult,5.7,23
tt0199033,movie,Skin Deep,Skin Deep,1,1982,,76,"Adult,Romance",7.8,19
tt0199034,movie,Slip Into Silk,Slip Into Silk,1,1985,,78,"Adult,Comedy",5.6,63
tt0199047,movie,"Star 84, the Tina Marie Story","Star 84, the Tina Marie Story",1,1984,,117,Adult,5.9,18
tt0199062,movie,The T & A Team,The T & A Team,1,1984,,69,Adult,5.8,19
tt0199090,movie,Tina's Party,Tina's Party,1,1978,,52,"Adult,Comedy",4.6,19
tt0199096,movie,Too Good to Be True,Too Good to Be True,1,1984,,85,Adult,6.6,150
tt0199124,movie,Velvet Hustle,Velvet Hustle,1,1975,,55,Adult,4.2,8
tt0199140,movie,When a Woman Calls,When a Woman Calls,1,1975,,87,Adult,6.6,22
tt0199144,movie,Worksex,Working for Love,1,1979,,,Adult,5.9,23
tt0200113,movie,Das Sex-Abitur 2. Teil,Das Sex-Abitur 2. Teil,1,1981,,86,"Adult,Comedy",5.3,25
tt0200114,movie,Das Sex-Abitur,Das Sex-Abitur,1,1978,,91,"Adult,Comedy",5.3,53
tt0200115,movie,Der Sexbaron von St. Pauli,Der Sexbaron von St. Pauli,1,1980,,78,"Adult,Comedy,Crime",4.6,32
tt0200181,movie,Strictly Spanking,Strictly Spanking,1,1997,,80,,5.9,21
tt0200231,movie,Triangolo erotico,Triangolo erotico,1,1982,,65,Adult,5.1,20
tt0200996,movie,Racconti di donne,Racconti di donne,1,1988,,90,"Adult,Mystery,Thriller",6.0,11
tt0201308,movie,"Vieni, vieni da me amore mio","Vieni, vieni da me amore mio",1,1983,,87,"Adult,Comedy",4.2,12
tt0201317,movie,I vizi segreti degli italiani quando credono di non essere visti,I vizi segreti degli italiani quando credono di non essere visti,1,1987,,,Adult,3.7,20
tt0201828,movie,Paris porno,Paris porno,1,1976,,,"Adult,Romance",3.9,17
tt0202231,movie,Anni di piombo,Anni di piombo,1,1999,,93,"Adult,Drama",4.5,11
tt0202254,movie,Bathman dal pianeta Eros,Bathman dal pianeta Eros,1,1982,,79,Adult,4.3,70
tt0202793,movie,Amours collectives,Amours collectives,1,1976,,75,"Adult,Comedy",6.5,26
tt0202795,movie,Apothéose porno,Apothéose porno,1,1976,,70,"Adult,Comedy",5.1,31
tt0202809,movie,Bare Tales,Bare Tales,1,1988,,79,Adult,6.0,8
